"Year";"Correlation";"parameter"
2015;-0.514393161486637;"Lyman alpha solar index"
2015;-0.447574708538304;"Solar index_F10.7"
2015;-0.307135352824828;"R sunspot number"
2015;0.223327736735004;"Polar cap south (Vostok)"
2015;0.158873820681696;"Ap index"
2015;0.112010501004215;"Solar wind density"
2015;0.108435414514422;"Proton flux over 30 MeV"
2015;0.092643823570526;"Polar cap north (Thule)"
2015;0.0860246589080978;"Proton flux over 10 MeV"
2015;0.0850986696625632;"Proton flux over 60 MeV"
2015;-0.061478464594226;"Solar wind speed"
2015;0.0598681779509439;"Kp index"
2015;-0.0512093461132764;"Dst index"
2015;0.0123005148426979;"Solar wind temperature"
