"Year";"Correlation"
2010;0.14566440141236
2011;0.0409373793509745
2012;-0.126125855130641
2013;0.00868642441926684
2014;-0.00315353995521429
2015;-0.0550436486452356
2016;0.0245949533106341
2017;0.165578107998505
2018;0.0195659302499632
