"Year";"Correlation";"Traffic"
"2010-2015";-0.0925520264393234;"Celková dopravná nehodovosť"
"2010-2015";-0.0603854852077995;"Zranení"
"2010-2015";-0.0477371821437269;"Usmrtení"
