"Week";"Correlation"
1;-0.131342206543096
2;-0.122948847970745
3;-0.124112995693446
4;-0.128927128290518
5;-0.129607143198026
6;-0.127557273387496
7;-0.118765535466749
8;-0.121752558487554
9;-0.113576683315006
10;-0.114428723541461
11;-0.105839185689537
12;-0.104030766825832
13;-0.0989465374201538
14;-0.0994227895172662
15;-0.1056135462004
16;-0.0970465876307602
17;-0.0886720901471678
18;-0.0764171123099159
19;-0.0797429778978995
20;-0.0663310777857762
21;-0.0528638085835874
22;-0.0661077884208107
23;-0.0944427384493456
24;-0.0786992240159515
25;-0.0837683674828837
26;-0.0882512744741276
27;-0.103528845206793
28;-0.0961191457791407
29;-0.0751490031124811
30;-0.0700745812946614
31;-0.0686853742779329
32;-0.0828581642989333
33;-0.0857241857714987
34;-0.0934975219245763
35;-0.0936597540913861
36;-0.0836510964177411
37;-0.0804266365476283
38;-0.071487639102377
39;-0.0680264596752939
40;-0.0592940702772849
41;-0.0494339662950882
42;-0.0507050780858252
43;-0.0508985715325708
44;-0.0460099090619802
45;-0.0348297533145285
46;-0.0344306785196764
47;-0.0301076246796991
48;-0.02153130463357
49;-0.0213200254657053
50;-0.0107785334886568
51;-0.0119033170080403
52;-0.00942672389712906
53;-0.00924746081842136
54;-0.0115746481777372
55;-0.0119166264604143
56;-0.0116984804615416
57;-0.00904855542517048
58;-0.0021634067601118
59;-0.00368144796865518
60;-0.00600158051429755
61;0.00330415078767649
62;0.00444509852844023
63;0.0124687266527291
64;0.00613292401253285
65;0.00793761840394919
66;0.0143778743200595
67;0.0209637893698004
68;0.0190630413429326
69;0.023362240068054
70;0.0253315718390353
71;0.0264827711643699
72;0.0266758792034198
73;0.0339044162994607
74;0.0276931637110938
75;0.0329747956589296
76;0.0271820386616544
77;0.0330565174923397
78;0.0346753578825192
79;0.0485346296035009
80;0.0486670524878842
81;0.0468395052925711
82;0.0367423266762973
83;0.0367587800577992
84;0.0453695682971577
85;0.0465916107101995
86;0.0629544234664848
87;0.0547251259165967
88;0.0493046933580125
89;0.0385562255425765
90;0.0307335602544873
91;0.0318857756981542
92;0.0278128059246893
93;0.0232427704555439
94;0.0220744512564948
95;0.0248665114722207
96;0.035249311980892
97;0.0346719104950839
98;0.033331743753323
99;0.0314549072841481
100;0.0247628570786971
101;-0.0048916131619329
102;-0.00899557377522397
103;-0.00792022734763593
104;-0.0173023205684399
105;-0.0176421091875834
106;-0.0287015995937129
107;-0.0387219477671475
108;-0.0443168251245536
109;-0.041849301568284
110;-0.0322964258236355
111;-0.0396661170746797
112;-0.0192845090017826
113;-0.028486495372284
114;-0.0335698003232223
115;-0.0319994258086334
116;0.00478598955889964
117;-0.0056836334584758
118;-0.00732339174914546
119;-0.00335983373207577
120;-0.00287688272870075
121;-0.0147628681394224
122;-0.00921258358788614
123;0.00293039298955783
124;-0.0131130852707735
125;-0.00734741855972456
126;-0.0125944064726758
127;-0.015292827453883
128;-0.0516254782975197
129;-0.0473741765451274
130;-0.0388911869370375
131;-0.0556854442430531
132;-0.0556734090837847
133;-0.0475249378137265
134;-0.0386798846896434
135;-0.0397587597221556
136;-0.0403147019892163
137;-0.0386514190993844
138;-0.0500385065030163
139;-0.0526840125105458
140;-0.0529472911706309
141;-0.0543496439966968
142;-0.0338955073853548
143;-0.0226224497826674
144;-0.0224556981042058
145;-0.0221808883587586
146;-0.0526189524599188
147;-0.0357251586584261
148;-0.0401597077659765
149;-0.0390729229048936
150;-0.0359678691064406
151;-0.0391371346807877
152;-0.0459837810199331
153;-0.0453592134366933
154;-0.0331174506471021
155;-0.0308976621435308
156;-0.0201462346224779
157;-0.0087023806652135
158;-0.00804910100878069
159;-0.00519796473625988
160;-0.0133323379009545
161;-0.012840107971804
162;-0.0167984067187674
163;-0.0265049970217471
164;-0.03210623930973
165;-0.0319916452675859
166;-0.0253495649425024
167;-0.0367172648184911
168;-0.032357458649851
169;-0.0233200643641148
170;-0.0226105103808552
171;-0.0272006848537799
172;-0.0411238184661642
173;-0.041553591257023
174;-0.0443023184775819
175;-0.0524914829593598
176;-0.0579163472532054
177;-0.072341392945981
178;-0.0632772657204101
179;-0.0618957522371592
180;-0.0634445184808141
181;-0.0504468028213673
182;-0.0490878937031758
183;-0.0520301361520231
184;-0.0533737747915326
185;-0.0609867526834245
186;-0.0542677099436241
187;-0.0542963447351376
188;-0.0393861028696828
189;-0.0210597519780831
190;-0.0282490004645046
191;-0.0304653035428084
192;-0.0115176284991917
193;0.000415809000442795
194;0.00100941663138088
195;0.00378324152874695
196;-0.0102827843988392
197;-0.0145743558669883
198;-0.0157706746475542
199;-0.0154546281166933
200;-0.0104278542801175
201;-0.00987716445475394
202;-0.0126841880850522
203;-0.0168453398983459
204;-0.0123403645374315
205;-0.0119086414463687
206;-0.0186056243298675
207;-0.0249209563678999
208;-0.030355668145493
209;-0.0281961426369216
