"Year";"Correlation"
2010;0.0809192586439651
2011;0.35119514978337
2012;-0.117400076478478
2013;0.0463913165887618
2014;-0.0108676696984867
2015;-0.25665208448062
2016;-0.243426770251429
2017;-0.405657596878594
2018;0.100072549824738
