"Year";"Correlation"
2010;0.0433828665380922
2011;-0.205244027344284
2012;0.167610125704136
2013;0.104936567244938
2014;-0.214987857614139
2015;-0.462723845439189
2016;-0.302592065938708
2017;-0.0812849597613432
2018;0.235010380114995
