"Year";"Correlation"
2010;-0.0861076074413387
2011;0.195619690973735
2012;-0.126102054457391
2013;0.130738092095659
2014;0.165843879928553
2015;-0.252790043633188
2016;-0.151177308933779
2017;-0.0725379144217439
2018;0.1965809769879
