"Year";"Correlation";"Traffic"
"2011-2016";-0.0626486135962501;"Celková dopravná nehodovosť"
"2011-2016";-0.0401616147417145;"Zranení"
"2011-2016";-0.0246120204280399;"Usmrtení"
