Week;Nehodovost;Temperature;
1.tyzden.2015;103;81047.708333
2.tyzden.2015;103;135556.154762
3.tyzden.2015;259;78579.839286
4.tyzden.2015;217;76305.482143
5.tyzden.2015;240;107609.982143
6.tyzden.2015;205;129660.511905
7.tyzden.2015;239;55100.684524
8.tyzden.2015;220;70161.517857
9.tyzden.2015;181;103865.482143
10.tyzden.2015;206;147592.136905
11.tyzden.2015;225;67049.029762
12.tyzden.2015;221;163377.958333
13.tyzden.2015;236;83506.297619
14.tyzden.2015;211;89410.553571
15.tyzden.2015;213;52662.315476
16.tyzden.2015;240;121408.839286
17.tyzden.2015;257;77962.750000
18.tyzden.2015;230;58073.535714
19.tyzden.2015;220;49289.184524
20.tyzden.2015;251;102604.577381
21.tyzden.2015;256;78105.821429
22.tyzden.2015;287;63356.053571
23.tyzden.2015;310;42164.607143
24.tyzden.2015;282;157877.928571
25.tyzden.2015;258;69695.714286
26.tyzden.2015;256;272599.523809
27.tyzden.2015;273;80653.833333
28.tyzden.2015;246;121112.547619
29.tyzden.2015;275;96568.940476
30.tyzden.2015;284;92040.071429
31.tyzden.2015;235;127886.636905
32.tyzden.2015;266;110340.821429
33.tyzden.2015;269;91692.202381
34.tyzden.2015;295;113279.750000
35.tyzden.2015;272;68011.613095
36.tyzden.2015;276;91024.750000
37.tyzden.2015;269;103202.357143
38.tyzden.2015;264;123812.041666
39.tyzden.2015;285;106426.404762
40.tyzden.2015;285;74556.422619
41.tyzden.2015;261;152098.059524
42.tyzden.2015;296;97817.327381
43.tyzden.2015;274;90790.238095
44.tyzden.2015;287;41751.517857
45.tyzden.2015;279;138133.446429
46.tyzden.2015;285;142029.690476
47.tyzden.2015;260;54723.934524
48.tyzden.2015;283;44590.172619
49.tyzden.2015;284;111239.309524
50.tyzden.2015;292;149911.023809
51.tyzden.2015;302;107045.035714
52.tyzden.2015;349;111729.662879
