"Year";"Correlation"
2010;0.144731343278087
2011;0.279607842833099
2012;0.0388833271813576
2013;0.0998708841396563
2014;-0.1768184883757
2015;-0.514393161486637
2016;-0.271736080348055
2017;-0.0919351172044998
2018;-0.0313760430608616
