"Year";"Correlation"
2010;-0.0918345486678197
2011;-0.0267726898982799
2012;0.183075247142132
2013;0.0820242394456361
2014;-0.14085040198853
2015;0.152207977795512
2016;0.113920620754523
2017;0.00318303586471696
2018;0.0594812006776492
