"Week";"Correlation"
1;-0.158666792017607
2;-0.138302640116072
3;-0.167523483647979
4;-0.115627615947176
5;-0.0653684845418883
6;-0.105557299114295
7;-0.0645223021641012
8;-0.0568841354400108
9;0.0172491099742559
10;-0.0437254389168779
11;-0.158620007514063
12;-0.114108292295939
13;-0.0807666248495466
14;-0.0867298029272616
15;-0.130706524333057
16;-0.139357149068956
17;-0.142227529520699
18;-0.172627641362936
19;-0.221126296384745
20;-0.220177652639201
21;-0.229751409043865
22;-0.26635091229744
23;-0.354419390335533
24;-0.361906403964422
25;-0.379466410797526
26;-0.378766483426099
27;-0.421133740056021
28;-0.437793305639313
29;-0.444475483713294
30;-0.444481084838626
31;-0.464113798695779
32;-0.487989668501734
33;-0.488795497625122
34;-0.480599179927738
35;-0.48732203434696
36;-0.476454201942766
37;-0.479117159154436
38;-0.47370467190205
39;-0.435994203037412
40;-0.407339565219532
41;-0.390481149204238
42;-0.38621131443825
43;-0.396955842274498
44;-0.375145638108543
45;-0.359470316086371
46;-0.313791113913742
47;-0.275422054951112
48;-0.241604020723933
49;-0.183928277993752
50;-0.128323091806813
51;-0.133654805812588
52;-0.116223173486101
53;-0.0516814594269238
54;-0.0214145357722845
55;-0.00687202684860817
56;0.0253735059840681
57;0.0517116794771705
58;0.0559391924754543
59;0.0638459545132157
60;0.0661565806852556
61;0.0186252719899502
62;-0.0284232602043366
63;-0.0884223173544315
64;-0.155297673885537
65;-0.164347188209641
66;-0.17523389459622
67;-0.177955059498677
68;-0.182011972831526
69;-0.190671976305243
70;-0.161156500240245
71;-0.160201260673791
72;-0.158933679933946
73;-0.157026889826454
74;-0.185305895869383
75;-0.20466957776029
76;-0.208972857372193
77;-0.190368538291879
78;-0.229756365267103
79;-0.218653963241256
80;-0.209923857452042
81;-0.130052924748572
82;-0.15161025107471
83;-0.153275485561544
84;-0.153718620300675
85;-0.152641084078908
86;-0.133838524431797
87;-0.119105065852325
88;-0.125135777071236
89;-0.100016899964538
90;-0.117552339484208
91;-0.126081465876201
92;-0.143124530533757
93;-0.142055688209331
94;-0.114863285466144
95;-0.114971735326133
96;-0.112627048935811
97;-0.118078759115895
98;-0.153633947340351
99;-0.145620082606178
100;-0.172080135302303
101;-0.148247509272125
102;-0.173168254980626
103;-0.163754471873377
104;-0.164236006822586
105;-0.165912638378908
106;-0.110882358914335
107;-0.108139618348929
108;-0.101057505070597
109;-0.0854283387373527
110;-0.104236621538035
111;-0.121965877965734
112;-0.127783124929542
113;-0.131634392760369
114;-0.10662715384327
115;-0.0131772104228734
116;0.0335096831954523
117;0.0422469740768939
118;0.0551919371634552
119;0.105869355794626
120;0.124840637523599
121;0.144734922561104
122;0.117689902278106
123;0.0994079208385799
124;0.107408185831927
125;0.0889376460197393
126;0.0554790371463873
127;0.0428618420362398
128;0.0130324608809718
129;-0.00437335620050456
130;0.0490472971545202
131;0.0176405086773597
132;0.0173529241876226
133;-0.0614780306325109
134;-0.0485327300230457
135;-0.0443650013428021
136;-0.0444574020184786
137;-0.0420739833041303
138;-0.0457566995626444
139;-0.0509035669853481
140;-0.0544964439926732
141;-0.0888404109478246
142;-0.0778225642179866
143;-0.079681925212846
144;-0.0774069490610002
145;-0.0667525843220453
146;-0.0763999642378487
147;-0.0491996232565521
148;-0.0441122768523157
149;-0.0374855127011218
150;-0.023841728371731
151;-0.0239411169897679
152;-0.0411056286376473
153;-0.045328139408754
154;-0.0108178773684109
155;0.0427633425724543
156;0.0686942322532904
157;0.0174343592739958
158;-0.0181652324668811
159;0.00346529171896111
160;0.0258186363099963
161;0.0241134647126776
162;0.0356325937629868
163;0.0529232415060322
164;0.0609314864539257
165;0.0502610621964892
166;0.0676951755518261
167;0.0563044283222841
168;0.0638134346034799
169;0.0554339531364776
170;0.0668252084974526
171;0.0455579180324817
172;0.0356468452764583
173;0.0347723167735397
174;0.0308515924432935
175;0.0442888606999862
176;0.0452377659434675
177;0.0535791808344552
178;0.0798399203079087
179;0.096520765889148
180;0.118771414361128
181;0.123547768787865
182;0.0302646251949103
183;0.0493770930308356
184;0.0294099610207257
185;0.047241898340428
186;0.0103900478108971
187;-0.00544660536961446
188;-0.0107315756157697
189;-0.0295044253621422
190;-0.0413651830632082
191;-0.0481688962008484
192;-0.036511033071473
193;-0.0693637249051107
194;-0.0676123732214944
195;-0.0632911066902375
196;-0.0532086547059545
197;-0.0428572754742563
198;-0.0390335328886767
199;-0.0277055405179531
200;0.0326888438499003
201;0.0302933437920468
202;0.0333536694491101
203;0.0370291800631093
204;0.0876313919326937
205;0.104580734695948
206;0.16725467539697
207;0.179311923102744
208;0.241208292518921
209;0.304198387957789
210;0.164581174173638
211;0.115548028010102
212;0.0886564604531124
213;0.0890813631418153
214;0.0886123731879694
215;0.0699571971598769
216;0.0632304844125533
217;0.063493274391034
218;0.00853670325811736
219;-0.0257560977421153
220;-0.0254182539363885
221;-0.0428387748590403
222;-0.0770292621735574
223;-0.084998670262701
224;-0.0893746874201486
225;-0.0913002347050801
226;-0.0928618787107935
227;-0.0968289580887717
228;-0.105469201440026
229;-0.0817897471602542
230;-0.0759547192267945
231;-0.088904733822232
232;-0.130497567003603
233;-0.0686837705997232
234;-0.0615332798488132
235;-0.0290794144862189
236;-0.0317773845425723
237;-0.0367509776911867
238;-0.00254993447237481
239;0.0106648665688118
240;0.00585538851288223
241;0.0192988513196903
242;0.0374988971238969
243;0.066102825400825
244;0.0896334638109436
245;0.0965314446212442
246;0.109805761918609
247;0.106032350294164
248;0.0862995314576324
249;0.104452577488762
