"Year";"Correlation"
2010;0.00766021322526867
2011;-0.15748096864128
2012;-0.177572327713982
2013;-0.179575101484843
2014;0.0267151909315987
2015;0.112010501004215
2016;-0.00349668633868454
2017;-0.00643023905284614
2018;-0.0604464115443409
