"Year";"Correlation";"Traffic"
"2012-2014";-0.0390917187182183;"Celková dopravná nehodovosť"
"2012-2014";-0.0306012045703324;"Usmrtení"
"2012-2014";-0.0164266903923509;"Zranení"
