"Year";"Correlation";"Traffic"
"2012-2017";-0.0630584662092894;"Celková dopravná nehodovosť"
"2012-2017";-0.0118003335110454;"Usmrtení"
"2012-2017";-0.00406343092239089;"Zranení"
