Week;Zraneni;Kp;
1.tyzden.2010;24;2.708333
2.tyzden.2010;19;10.267857
3.tyzden.2010;26;8.892857
4.tyzden.2010;20;7.196429
5.tyzden.2010;21;13.410714
6.tyzden.2010;23;9.803571
7.tyzden.2010;21;12.928571
8.tyzden.2010;27;6.089286
9.tyzden.2010;22;11.482143
10.tyzden.2010;21;13.000000
11.tyzden.2010;24;11.464286
12.tyzden.2010;20;6.321429
13.tyzden.2010;13;18.178571
14.tyzden.2010;25;28.892857
15.tyzden.2010;18;14.500000
16.tyzden.2010;18;12.660714
17.tyzden.2010;30;7.482143
18.tyzden.2010;19;24.321429
19.tyzden.2010;27;8.410714
20.tyzden.2010;20;12.964286
21.tyzden.2010;25;13.535714
22.tyzden.2010;34;23.214286
23.tyzden.2010;36;9.642857
24.tyzden.2010;23;16.178571
25.tyzden.2010;18;12.732143
26.tyzden.2010;32;22.178571
27.tyzden.2010;23;6.214286
28.tyzden.2010;32;9.571429
29.tyzden.2010;23;10.142857
30.tyzden.2010;23;18.785714
31.tyzden.2010;26;19.982143
32.tyzden.2010;32;12.017857
33.tyzden.2010;15;9.000000
34.tyzden.2010;30;20.928571
35.tyzden.2010;27;6.464286
36.tyzden.2010;25;13.196429
37.tyzden.2010;31;12.071429
38.tyzden.2010;27;13.357143
39.tyzden.2010;17;9.839286
40.tyzden.2010;24;8.857143
41.tyzden.2010;22;14.803571
42.tyzden.2010;20;17.321429
43.tyzden.2010;31;14.732143
44.tyzden.2010;28;7.410714
45.tyzden.2010;29;14.803571
46.tyzden.2010;23;13.000000
47.tyzden.2010;19;12.803571
48.tyzden.2010;14;7.696429
49.tyzden.2010;28;6.178571
50.tyzden.2010;22;16.803571
51.tyzden.2010;23;8.357143
52.tyzden.2010;21;10.208333
1.tyzden.2011;11;14.708333
2.tyzden.2011;12;16.785714
3.tyzden.2011;13;11.839286
4.tyzden.2011;19;9.375000
5.tyzden.2011;10;19.678571
6.tyzden.2011;11;8.982143
7.tyzden.2011;9;16.928571
8.tyzden.2011;11;7.339286
9.tyzden.2011;18;23.303571
10.tyzden.2011;14;23.321429
11.tyzden.2011;12;7.196429
12.tyzden.2011;16;11.035714
13.tyzden.2011;24;16.625000
14.tyzden.2011;14;16.910714
15.tyzden.2011;13;15.892857
16.tyzden.2011;18;14.625000
17.tyzden.2011;16;15.875000
18.tyzden.2011;20;16.357143
19.tyzden.2011;17;11.946429
20.tyzden.2011;23;13.500000
21.tyzden.2011;23;21.821429
22.tyzden.2011;30;20.964286
23.tyzden.2011;21;18.982143
24.tyzden.2011;23;14.803571
25.tyzden.2011;20;22.017857
26.tyzden.2011;31;11.946429
27.tyzden.2011;19;19.821429
28.tyzden.2011;27;15.500000
29.tyzden.2011;19;21.589286
30.tyzden.2011;15;15.250000
31.tyzden.2011;13;17.053571
32.tyzden.2011;20;14.267857
33.tyzden.2011;31;12.142857
34.tyzden.2011;14;13.767857
35.tyzden.2011;20;12.571429
36.tyzden.2011;28;21.339286
37.tyzden.2011;23;22.250000
38.tyzden.2011;19;9.142857
39.tyzden.2011;19;29.785714
40.tyzden.2011;22;17.696429
41.tyzden.2011;15;10.321429
42.tyzden.2011;25;8.875000
43.tyzden.2011;14;13.142857
44.tyzden.2011;19;14.946429
45.tyzden.2011;20;8.000000
46.tyzden.2011;20;5.946429
47.tyzden.2011;21;14.000000
48.tyzden.2011;28;16.446429
49.tyzden.2011;22;8.553571
50.tyzden.2011;26;5.696429
51.tyzden.2011;27;9.785714
52.tyzden.2011;9;10.312500
1.tyzden.2012;12;12.171875
2.tyzden.2012;21;12.892857
3.tyzden.2012;21;15.785714
4.tyzden.2012;16;20.339286
5.tyzden.2012;11;15.071429
6.tyzden.2012;7;16.660714
7.tyzden.2012;15;18.875000
8.tyzden.2012;18;17.946429
9.tyzden.2012;14;23.517857
10.tyzden.2012;14;33.750000
11.tyzden.2012;9;31.535714
12.tyzden.2012;13;15.214286
13.tyzden.2012;11;15.285714
14.tyzden.2012;11;16.696429
15.tyzden.2012;16;18.285714
16.tyzden.2012;17;15.964286
17.tyzden.2012;17;26.678571
18.tyzden.2012;27;8.714286
19.tyzden.2012;29;22.125000
20.tyzden.2012;12;14.053571
21.tyzden.2012;22;16.178571
22.tyzden.2012;16;17.446429
23.tyzden.2012;20;22.267857
24.tyzden.2012;20;19.625000
25.tyzden.2012;24;9.535714
26.tyzden.2012;14;21.071429
27.tyzden.2012;9;24.589286
28.tyzden.2012;13;28.928571
29.tyzden.2012;12;22.321429
30.tyzden.2012;18;14.607143
31.tyzden.2012;14;16.410714
32.tyzden.2012;22;14.482143
33.tyzden.2012;29;19.410714
34.tyzden.2012;28;19.589286
35.tyzden.2012;14;11.571429
36.tyzden.2012;17;25.821429
37.tyzden.2012;20;11.535714
38.tyzden.2012;22;14.678571
39.tyzden.2012;18;8.946429
40.tyzden.2012;26;13.750000
41.tyzden.2012;22;33.839286
42.tyzden.2012;32;11.142857
43.tyzden.2012;6;8.928571
44.tyzden.2012;23;10.803571
45.tyzden.2012;13;8.339286
46.tyzden.2012;18;19.750000
47.tyzden.2012;22;15.875000
48.tyzden.2012;20;8.339286
49.tyzden.2012;27;4.785714
50.tyzden.2012;17;9.107143
51.tyzden.2012;14;11.875000
52.tyzden.2012;20;5.156250
