"Week";"Correlation"
1;-0.117272720730339
2;-0.0974552192310764
3;-0.10212848474699
4;-0.070302109766666
5;-0.0439667897330998
6;-0.0981144143545592
7;-0.0715495483293505
8;-0.0964956282656052
9;-0.0580405421560632
10;-0.129376286751571
11;-0.239987579969017
12;-0.194764383334865
13;-0.156466374936364
14;-0.15355511583527
15;-0.186900817008208
16;-0.175792816687493
17;-0.157797128945524
18;-0.178986075444859
19;-0.238304170497816
20;-0.223376060272591
21;-0.197761289267296
22;-0.222233635752197
23;-0.305675960594881
24;-0.306361252172056
25;-0.287268151766391
26;-0.294898400852448
27;-0.344240562592054
28;-0.35997696649303
29;-0.343495928136989
30;-0.340820537566274
31;-0.355608732941567
32;-0.384681195103566
33;-0.3744949852606
34;-0.356693478115236
35;-0.36801232090773
36;-0.350987403834439
37;-0.353042576586292
38;-0.350162257881824
39;-0.322375317670634
40;-0.295686967193761
41;-0.290094094559687
42;-0.306169350565574
43;-0.34103734630027
44;-0.338853511032003
45;-0.336848186948173
46;-0.319827758447025
47;-0.286038350761369
48;-0.267624249027264
49;-0.229481379577879
50;-0.188649043804395
51;-0.235696528226416
52;-0.229888809537916
53;-0.168222245529384
54;-0.145222353399715
55;-0.129565140111567
56;-0.103174147203729
57;-0.09741366961605
58;-0.0892314795654594
59;-0.0834950625923832
60;-0.0602829329421561
61;-0.0917850624575883
62;-0.122568433582421
63;-0.18577850435139
64;-0.255834136143975
65;-0.255479085370503
66;-0.232231756131147
67;-0.209892087367306
68;-0.210134451623825
69;-0.199326596335817
70;-0.170910136292533
71;-0.166826697841754
72;-0.155198010723124
73;-0.136178286649548
74;-0.156636862313206
75;-0.16148919478436
76;-0.153154550827869
77;-0.140462627220239
78;-0.180280099340381
79;-0.164878985865079
80;-0.162838043942334
81;-0.0960169994271535
82;-0.110018416811086
83;-0.106179934473339
84;-0.105947500137426
85;-0.0994675613925531
86;-0.0800686503585243
87;-0.0713998021346348
88;-0.076993036466095
89;-0.0648320827510341
90;-0.0915425489215511
91;-0.0979619575273301
92;-0.143308871495433
93;-0.157966029767046
94;-0.117814402718621
95;-0.117670867377848
96;-0.123598311827898
97;-0.123543443748678
98;-0.150096491028726
99;-0.144244985452614
100;-0.142849889187499
101;-0.138890261490392
102;-0.166129364605518
103;-0.140199103136031
104;-0.126394069304762
105;-0.130792029496254
106;-0.0860433208601654
107;-0.0849993372330649
108;-0.083207509050189
109;-0.067692243100896
110;-0.0740222658424082
111;-0.0822129024762058
112;-0.0954134222058142
113;-0.0969428806140076
114;-0.078783123178223
115;0.0483234972319999
116;0.132644140730975
117;0.127016755378708
118;0.121124759748637
119;0.11698402864826
120;0.139052078517368
121;0.149756461818733
122;0.120796517034498
123;0.103446629851497
124;0.117513864846911
125;0.102110498096897
126;0.0673672321699819
127;0.0484770337781408
128;0.0120641252193802
129;-0.010181771858061
130;0.0705456353983357
131;0.0522888494007442
132;0.0473902475872622
133;-0.0256643901599685
134;-0.0174551591568919
135;-0.0211235949837935
136;-0.0150401246047212
137;-0.0295273197734636
138;-0.0294133461339641
139;-0.031184401595879
140;-0.0316329478368082
141;-0.0654024888846885
142;-0.051205418493298
143;-0.0509325477981944
144;-0.0488731766437959
145;-0.0428947504877915
146;-0.0675417653828794
147;-0.0366288936429318
148;-0.0394982986522441
149;-0.0324669970703772
150;-0.0129432511097372
151;-0.0142140221978872
152;-0.0613433274797344
153;-0.0642422793749092
154;-0.0127613030329268
155;0.00251560915120863
156;-0.0144044619191235
157;-0.0658126569240873
158;-0.154613691134288
159;-0.147965225433725
160;-0.117749245355
161;-0.121692386210459
162;-0.111615974513788
163;-0.115043130765958
164;-0.107400831642774
165;-0.139280100012849
166;-0.11836325481974
167;-0.13265153906214
168;-0.133089314960832
169;-0.134852099024851
170;-0.134699810302436
171;-0.136474329770484
172;-0.149208933312893
173;-0.152034588299524
174;-0.162882675801496
175;-0.150741653149715
176;-0.151992780333553
177;-0.150256205461427
178;-0.128275868360923
179;-0.114858197552405
180;-0.0985716511683564
181;-0.0812674683927075
182;-0.21189498929302
183;-0.218434217526699
184;-0.212593023701317
185;-0.231420459873827
186;-0.234766269943206
187;-0.239530401702953
188;-0.243974494029118
189;-0.227269286959834
190;-0.235149749036532
191;-0.238315210452015
192;-0.229401943153832
193;-0.237356669307902
194;-0.233316020668015
195;-0.230108720521413
196;-0.21441683670768
197;-0.193559362932572
198;-0.196936026777334
199;-0.194587936461352
200;-0.113930717754762
201;-0.120317682961958
202;-0.128807852846515
203;-0.1311785637268
204;-0.0851348172143757
205;-0.0612649288718582
206;-0.0480739540868111
207;-0.0384781293644451
208;0.0106743369857177
209;0.0465960926802702
210;0.0162144330963044
211;-0.0172091554196468
212;-0.0502393462483716
213;-0.0356904419433005
214;-0.0375797740971545
215;-0.0438398050001029
216;-0.0408682772189526
217;0.00226749531156558
218;-0.0336385902272161
219;-0.0651618246192287
220;-0.0538033976055225
221;-0.0890216013086603
222;-0.107838096331864
223;-0.098572393571574
224;-0.100696653450052
225;-0.102951343394114
226;-0.0992083773068287
227;-0.0888288898816003
228;-0.0881644370270493
229;-0.0691845490201035
230;-0.0772559615232785
231;-0.0966778170117684
232;-0.16224590359619
233;-0.107986810287168
234;-0.111410787483481
235;-0.0890862581772766
236;-0.0886880948162007
237;-0.0871651997909872
238;-0.080286659149827
239;-0.117800043009835
240;-0.120757348721557
241;-0.115457705337714
242;-0.106226035276455
243;-0.092657871823528
244;-0.0712263411152743
245;-0.0669156259684827
246;-0.0468703406953988
247;-0.046812160856659
