"Week";"Correlation"
1;0.110973675161487
2;0.122332266467627
3;0.129542080395901
4;0.125329711332337
5;0.123407526573916
6;0.12664363044417
7;0.123770843751978
8;0.130819735956203
9;0.135459886460222
10;0.130712915809646
11;0.13487544859662
12;0.136768365883363
13;0.140010997525575
14;0.139173521593264
15;0.170058527395544
16;0.171824857781699
17;0.176219281451812
18;0.179324714186499
19;0.197158218393526
20;0.188320313540713
21;0.189865033368258
22;0.172011843980675
23;0.148741267642873
24;0.131121670472362
25;0.130034841708026
26;0.124238048039921
27;0.119881484731856
28;0.122055459449207
29;0.12632369827823
30;0.130063876121702
31;0.144741005892954
32;0.140346712460896
33;0.141078231885699
34;0.142445107645987
35;0.103612523828238
36;0.103431320871793
37;0.10443015282472
38;0.102231473905086
39;0.103686785608928
40;0.108613794179405
41;0.104414439876868
42;0.108425173284053
43;0.108735104160955
44;0.0784825492224285
45;0.0817363190282269
46;0.0837292897888267
47;0.0762539182651489
48;0.0815224179187043
49;0.0723325580878711
50;0.0713790125266998
51;0.0829673606857178
52;0.0797912678184271
53;0.0690598025791765
54;0.0624238145020352
55;0.065791302906981
56;0.0721490514080689
57;0.0687045781316885
58;0.0731493177920634
59;0.0758522633825001
60;0.0758549955082635
61;0.0630081477171288
62;0.054224575064255
63;0.0558452128323142
64;0.0566264317187997
65;0.0524632095703178
66;0.0501911293130346
67;0.051128576093072
68;0.0544227943826262
69;0.0520567592239343
70;0.0547548228389454
71;0.0675240550907709
72;0.0657258418589744
73;0.0615384551148957
74;0.0587293933651236
75;0.0525568491841646
76;0.0389696822376954
77;0.0398655150377366
78;0.0347895486092324
79;0.0352482023599243
80;0.0445619264421118
81;0.0237871438808288
82;0.0122691225961647
83;0.0225999404359225
84;0.033373496769343
85;0.0353002147556705
86;0.0344169787060203
87;0.0105303384762772
88;0.0084888798332978
89;0.00940950168865598
90;-0.000431035905832373
91;0.00570754763745526
92;0.0105580835607499
93;0.0156356936058692
94;0.0179213872594093
95;0.0243296267817409
96;0.0276866295611978
97;0.025103650992395
98;0.0149355562695995
99;0.0347743967425528
100;0.0309961703098951
