"Year";"Correlation";"Traffic"
"2012-2014";-0.0560029748962012;"Celková dopravná nehodovosť"
"2012-2014";-0.0380348557595624;"Usmrtení"
"2012-2014";-0.00651063649469938;"Zranení"
