"Week";"Correlation"
1;0.0873813241136741
2;0.0841549661391881
3;0.0838033538480896
4;0.0854282941827669
5;0.0836606442814244
6;0.0815040746541084
7;0.080177463400304
8;0.0835585070897492
9;0.0799091802744356
10;0.0712548330431078
11;0.0759736567322513
12;0.074076980164765
13;0.0673634867313333
14;0.0666945752302461
15;0.0756636035220157
16;0.0779612764323706
17;0.0757808173084642
18;0.0739647522306899
19;0.077545420983018
20;0.0787576271278215
21;0.0756917593634873
22;0.0724885580927758
23;0.087586288781405
24;0.0863073700084372
25;0.0838996623073783
26;0.0830898450723788
27;0.0843378151670694
28;0.0826260614218022
29;0.0793784354172676
30;0.0723179360253349
31;0.0701046347711423
32;0.0769896531801609
33;0.0793659775697406
34;0.0851842829254554
35;0.0850823019991351
36;0.0802516819149237
37;0.0775248486285656
38;0.080807340864836
39;0.0780797589947099
40;0.0815635817997291
41;0.0799078836261195
42;0.083155568344084
43;0.0829272107883838
44;0.0873853196488965
45;0.0836550664021753
46;0.0832531012380551
47;0.0831347466158289
48;0.0815207619528023
49;0.0805906817121492
50;0.0755599078034953
51;0.0766889186360802
52;0.0776174305475306
53;0.078899215913076
54;0.0807150860336909
55;0.0787635376538026
56;0.0789630652937949
57;0.0756525146713025
58;0.0743750509762083
59;0.0716950949298041
60;0.0697697871815513
61;0.0708097621015363
62;0.0733805691802736
63;0.0737659826233141
64;0.0716991106382569
65;0.0719486080012786
66;0.0655103110233457
67;0.0632563167598233
68;0.0635411702277495
69;0.0632078814458649
70;0.0643121238849309
71;0.0746697881176221
72;0.0778512640794369
73;0.0771914284938469
74;0.0790326086393903
75;0.0865895032614015
76;0.0878960920123823
77;0.0843291186438008
78;0.0825112091273588
79;0.0885498589318362
80;0.0896250404016915
81;0.0861130505793444
82;0.0801111851036839
83;0.0801147304962511
84;0.0870849704760542
85;0.0881791057426341
86;0.0881925499946689
87;0.088907582490875
88;0.0885821984330126
89;0.0976142062194026
90;0.0965426198494852
91;0.0968919275945651
92;0.0998202612414956
93;0.101181877946074
94;0.0990252029794605
95;0.0980715634202444
96;0.0951801030028786
97;0.0963107013228705
98;0.0923187877731805
99;0.0914580449292729
100;0.0910102560418011
101;0.0912707192279675
102;0.0901727490844956
103;0.0852415726360107
104;0.0795668897606877
105;0.0807152986073678
106;0.0806061102904643
107;0.0797100758393536
108;0.0783139979458772
109;0.0779364926870285
110;0.0753554398992688
111;0.0772824100787376
112;0.0759745374273952
113;0.0763946130531039
114;0.0746248206872439
115;0.0701980030001972
116;0.0588182036193398
117;0.0591612511746187
118;0.0578978330299708
119;0.0589646541566437
120;0.0589972521948627
121;0.0574705342615334
122;0.0570043522137108
123;0.0538076646784514
124;0.058214169934885
125;0.0594881381351239
126;0.0605621960673609
127;0.0626918995697817
128;0.0643656991307523
129;0.0631647143063426
130;0.0674188384037694
131;0.0677195957744832
132;0.0705739964942613
133;0.0675088954363086
134;0.0669123544195592
135;0.0716163140146076
136;0.0821194669530974
137;0.0847498364718476
138;0.081707775089055
139;0.066115647294476
140;0.0682915635531548
141;0.0672266526068483
142;0.0662108603304514
143;0.0645244989083335
144;0.0619114234432322
145;0.0736620645692325
146;0.0837588152464354
147;0.0869897620596335
148;0.0891827136481277
149;0.0918007425595716
150;0.0900386841179123
151;0.09245988188713
152;0.0973585744968903
153;0.0953521587395027
154;0.0867511336273984
155;0.0882276829327166
156;0.0916491312424185
157;0.0831870972761837
