"Week";"Correlation"
1;-0.146880576076696
2;-0.143936378717359
3;-0.142628152378629
4;-0.142319785863547
5;-0.141041299118249
6;-0.140086883939825
7;-0.139236397798475
8;-0.137733386482829
9;-0.135939071218351
10;-0.133810641042265
11;-0.131617816617686
12;-0.130699899487804
13;-0.129056056773783
14;-0.128378194628926
15;-0.125004440763671
16;-0.124215211927665
17;-0.123080021262989
18;-0.121969670536098
19;-0.120485574173312
20;-0.119306166494698
21;-0.118988756139341
22;-0.117845747325417
23;-0.116747308536979
24;-0.115749931481711
25;-0.115329561233722
26;-0.115117041914551
27;-0.114239302855806
28;-0.113743558143547
29;-0.112772509836451
30;-0.112181191433263
31;-0.111507155070029
32;-0.110470160550153
33;-0.11024258391114
34;-0.109683104509508
35;-0.108919816697924
36;-0.107877735914473
37;-0.107405762608047
38;-0.106812641574596
39;-0.106709460707531
40;-0.106654571712008
41;-0.107109460401011
42;-0.107548455387107
43;-0.108230669505253
44;-0.109532644097639
45;-0.108364400270414
46;-0.109251790755455
47;-0.110554490434094
48;-0.113974631541639
49;-0.117909399954462
50;-0.12049620734053
51;-0.125023777232986
52;-0.127421195155064
53;-0.127188007927543
54;-0.121041780518386
55;-0.144426516549807
56;-0.143310115657503
57;-0.143383675086771
58;-0.143671020799226
59;-0.140435699999053
60;-0.141939745070447
61;-0.144018590427006
62;-0.145070316229627
63;-0.144753963427427
64;-0.143569963546087
65;-0.14365170746789
66;-0.141320038283952
67;-0.140717110918266
68;-0.14075062752795
69;-0.140105445778608
70;-0.139499469322597
71;-0.139224109758667
72;-0.138619419303524
73;-0.138071309425944
74;-0.138064785741484
75;-0.137179178684198
76;-0.13796987366993
77;-0.13773654983034
78;-0.136827365723485
79;-0.136736324818662
80;-0.136387952951141
81;-0.135898334359303
82;-0.135781048484379
83;-0.135804766838707
84;-0.135136858601994
85;-0.134512225969113
86;-0.133758650196934
87;-0.132938729325465
88;-0.133317230377946
89;-0.131776586130254
90;-0.131378961327072
91;-0.130709994518717
92;-0.13115285909184
93;-0.131556514758886
94;-0.131463262789047
95;-0.131915326852992
96;-0.131952906124552
97;-0.132166932343962
98;-0.132644531243077
99;-0.132340994589269
100;-0.13281865151796
101;-0.131572910273924
102;-0.131491752294179
103;-0.132047902642139
104;-0.132747408401616
105;-0.136318015795857
106;-0.124977520471112
107;-0.114614026162181
108;-0.114181295189648
109;-0.15724690031747
110;-0.157977230577046
111;-0.15780470996199
112;-0.157280373783748
113;-0.157023895783366
114;-0.155375467047744
115;-0.155334819834841
116;-0.144511632214988
117;-0.144091498035783
118;-0.145941476516813
119;-0.145711747085647
120;-0.146377168571277
121;-0.146967703171409
122;-0.14655081413721
123;-0.145612412838909
124;-0.144302518406961
125;-0.143729141572207
126;-0.143709047323422
127;-0.144257017537544
128;-0.144152355686096
129;-0.144342927722524
130;-0.143913309096947
131;-0.13940420911576
132;-0.139775782183871
133;-0.143875964884012
134;-0.143923288627177
135;-0.144354889378078
136;-0.143679326714684
137;-0.143835289253506
138;-0.143768186407663
139;-0.143835056825721
140;-0.144621742485816
141;-0.145651423752492
142;-0.145521622668003
143;-0.145426257064517
144;-0.145751193380226
145;-0.145737348901358
146;-0.145552906029505
147;-0.146311500628124
148;-0.146229320637768
149;-0.145779907946496
150;-0.145840046314819
151;-0.146019015520624
152;-0.145756700049796
153;-0.146241066684539
154;-0.147325456239346
155;-0.148758998752875
156;-0.149867785316032
157;-0.15058531928644
158;-0.153860944765689
159;-0.153780928209233
160;-0.153043412962807
161;-0.152916121753232
162;-0.15124133372717
163;-0.150498567775815
164;-0.150394894305996
165;-0.148326422399189
166;-0.148192162276209
167;-0.148951197336979
168;-0.14836526700805
169;-0.147197876239905
170;-0.142769372315115
171;-0.147787173948988
172;-0.146553422392515
173;-0.14638918689502
174;-0.145869077180893
175;-0.146412062119527
176;-0.146803802538857
177;-0.144685142477216
178;-0.145205080950146
179;-0.145608533886089
180;-0.146312378340627
181;-0.146326418090193
182;-0.148030278671245
183;-0.14852372034838
184;-0.148245750110502
185;-0.148621248399901
186;-0.147776764234571
187;-0.147526175648828
188;-0.147579876089261
189;-0.147594633282881
190;-0.147754583330526
191;-0.148050142750629
192;-0.147455060999817
193;-0.147038591996301
194;-0.147153088944062
195;-0.147118997868908
196;-0.146720367509559
197;-0.144930855292123
198;-0.144647288198388
199;-0.144617867864194
200;-0.144439209704566
201;-0.144081691760756
202;-0.144203709476722
203;-0.144291308037011
204;-0.144605387071396
205;-0.144820388273108
206;-0.144962953788503
207;-0.145422923074604
208;-0.145516440728889
209;-0.143032450548644
