"Week";"Correlation"
1;0.0577262654255326
2;0.0562929575268909
3;0.0584925025242886
4;0.0584151192074198
5;0.0582807729300188
6;0.0583657715562247
7;0.0589089260258555
8;0.0623710419335128
9;0.0626336128756632
10;0.062147747458667
11;0.0689257081431656
12;0.0729637338691164
13;0.0677098687868665
14;0.0675516622144272
15;0.0590645110062251
16;0.053543102272928
17;0.0497750554312334
18;0.0482017802103486
19;0.0469650650533077
20;0.0453150596966261
21;0.0454036504866412
22;0.0429312483173738
23;0.0366530847566941
24;0.037064804366661
25;0.0363462058858954
26;0.0385883156895716
27;0.0420591163292139
28;0.0418346446696291
29;0.0408332867707633
30;0.0407549432700967
31;0.0404811496365592
32;0.0358695334343004
33;0.0357084405926281
34;0.0360373873519518
35;0.0355469844400605
36;0.0354478115781845
37;0.0363717989738663
38;0.0435676899780983
39;0.0442578728208764
40;0.0404521185696729
41;0.0424338883207923
42;0.0426478632930474
43;0.0434228253712231
44;0.0397061768543664
45;0.0407017208931279
46;0.0402586292309829
47;0.0405084186248607
48;0.0371984814951251
49;0.0387437462537934
50;0.038436083048041
51;0.0402343413435831
52;0.0397269049926279
53;0.0396653160077701
54;0.0397204842109347
55;0.0388128398727456
56;0.0376253510471031
57;0.0399812994786868
58;0.0395887018045541
59;0.0392954070322443
60;0.0385361660033183
61;0.0411551272087963
62;0.044042931704145
63;0.0481113078221836
64;0.0474603579490575
65;0.0488254538721097
66;0.04085216853619
67;0.0401006766101781
68;0.0394605089593366
69;0.0380072638516147
70;0.0399316522721291
71;0.0373117757482751
72;0.0338903898258522
73;0.0287790397332457
74;0.0307053505498518
75;0.0345124296717516
76;0.0375335940532216
77;0.0381769805510592
78;0.0371428707307076
79;0.0344782196403396
80;0.0365083121653435
81;0.0324233396334399
82;0.0338120561326088
83;0.0343873053127495
84;0.0323851256587104
85;0.0263158818016271
86;0.0246849907277181
87;0.0226246813922748
88;0.0228882353938507
89;0.0221814406796006
90;0.0171271923672455
91;0.016497867860575
92;0.0147569962322521
93;0.0170524899519621
94;0.00674082646418898
95;0.00516433891547945
96;0.0193847614268173
97;0.0143767032069156
98;0.0161243943026517
99;0.0128645054325732
100;0.0126752811159256
101;0.0157860341474781
102;0.0167347548153877
103;0.0126806772499235
104;0.00765940308915129
105;0.0010013335328977
106;-0.00499365297999622
107;-0.00595611150887021
108;-0.00607758055220276
109;-0.00816297324128122
110;-0.00788001699540201
111;-0.00896972290621165
112;-0.0139373080864625
113;-0.0123429439669329
114;-0.0173616679031787
115;-0.0288264456657204
116;-0.0234616659418052
117;-0.0223905098962491
118;-0.024626539427339
119;-0.0313745542261077
120;-0.0321487940150189
121;-0.0309854456980854
122;-0.0289659152864151
123;-0.0314242863003616
124;-0.0320227525259279
125;-0.0314860532837297
126;-0.0314185084955939
127;-0.0411983109152933
128;-0.0410220144911181
129;-0.0443623857196951
130;-0.0412325868831163
131;-0.0439158788128225
132;-0.0435686111070501
133;-0.0415106589869904
134;-0.043935046414873
135;-0.0495250318260542
136;-0.046455787144145
137;-0.0397964991008905
138;-0.0428548995654243
139;-0.0458474262670656
140;-0.0429994472671772
141;-0.0378545312397122
142;-0.0355411239358966
143;-0.0374084424693457
144;-0.0389497425593657
145;-0.029132719795362
146;-0.0290174798353282
147;-0.0297350795443896
148;-0.0310288689897498
149;-0.0305974191806005
150;-0.0283644249449611
151;-0.0264750329476862
152;-0.0279519622220926
153;-0.0225416378319163
154;-0.0212789842051598
155;-0.0211229919406067
156;-0.0306681183412465
157;-0.0349931886024675
