"Year";"Correlation"
2010;-0.131154066233259
2011;-0.153386113810105
2012;-0.0115625356805277
2013;-0.0905848884877608
2014;0.130048826952035
2015;0.000569929073278003
2016;-0.206989091741033
2017;-0.0141561828795399
2018;0.0173539679769541
