"Year";"Correlation"
2010;0.0628690820501917
2011;0.0793515526332757
2012;-0.151622008052992
2013;0.0804133947960877
2014;-0.119907899249495
2015;-0.0486818572032501
2016;0.150599157727313
2017;-0.101895831328073
2018;0.113741222537562
